,asin_id,review_id,review_title,review_description,rating
891,B086B7QPTB,RMLYTCDIVIB9U,"
Better Game, Worse Quality
","

  Much more interactive than the previous Disney versions where you're often just playing by yourself, though the quality of the cards and pieces is a joke for this price. Cards are razor thin and even with covers are bending like crazy. Would have to imagine without covers, this game doesn't last 2 months. Plastic pieces also feel like they'd break in a strong breeze, and are a major downgrade from the Disney versions.

",4.0 out of 5 stars
892,B086B7QPTB,R2T60QLPRRZHXR,"
Did quality change?
","

  I have all of the Disney Villanous games and I really enjoy them all. The only reason I gave this one 4 stars is because I feel like the quality changed a little. The characters are very plastic and the Disney ones are more thick and heavy. Other than that, I’m so excited to play marvel villanous.

",4.0 out of 5 stars
893,B086B7QPTB,R2U2AQQX87SPX0,"
Great game!
","

  Slightly cheaper quality than original like others said, but no big deal.

",5.0 out of 5 stars
894,B086B7QPTB,R3U7TW28CJM3RW,"
Complex
","

  This game is fun but complex and difficult to understand

",3.0 out of 5 stars
895,B086B7QPTB,R1QMRY8LGQ79HN,"
Not what I was hoping for.
","

  It is fine but unbalanced game play.Components feel like a step down in quality.Huge Marvel fan here but I don't plan to buy the expansions.

",3.0 out of 5 stars
896,B086B7QPTB,R2O7E1PFF6LKTL,"
Amazing Game and lots of fun
","

  Amazing version of Villainous.  While it is a little sad it cannot be combined with the original, the new rule that makes it have to be separate is fun.  Super impressed and will continue buying every Villainous expansion that comes out

",5.0 out of 5 stars
897,B086B7QPTB,R1F4BRP6ABSDZR,"
Fun game
","

  It's fun, and a different outlook for a game.

",5.0 out of 5 stars
898,B086B7QPTB,R1IHVOA1S3MWQ0,"
Save your money and don’t buy it
","

  Not anything like the original Villainous games. Definitely seems like a cheap knockoff and not worth the purchase at all

",1.0 out of 5 stars
899,B086B7QPTB,RLB4U97OD56XC,"
So much fun!
","

  We play this several times a week and it’s always a great time!

",5.0 out of 5 stars
900,B086B7QPTB,R6CR4VYACWASY,"
Fun game.
","

  Fun game! I loved it! However our Thanos came broken..

",4.0 out of 5 stars
901,B086B7QPTB,R1P4127DP993N9,"
AWESOME!
","

  SO HAPPY THEY DID THIS GAME!

",5.0 out of 5 stars
902,B086B7QPTB,R27DLPCD1G4A3G,"
Absolutely great game! Worth every penny! You should get it too!
","

  I didn't purchase this item on Amazon, but I am reviewing the game itself. I already own all four packs of the Disney Villainous, the original and the 3 expansion packs. So, when I heard Marvel Villainous was being released, I was so excited! When it was released on Sunday, July 26th, I headed over to Target and purchased mine! I played this with my boyfriend and we had so much fun! I love that it's the same concept like the Disney versions, but has it's own twist, extra cards and different tokens! I'm really impressed. You can give allies to other players. For example, (a little spoiler alert) Thanos's infinity stones are actually given to other players and you have to get them back. In order to get it back, you have to move one of your allies to their realm. Everyone shares one fate deck which makes the game more challenging and interesting! This is a great game. If you haven't already purchased yours, I say DO IT!! You won't regret it. And then, if you don't already own the Disney versions, go get those too!I've seen other reviews, stating that these were cheaply made vs the Disney version. But, I don't believe so. The characters are made out of so much stronger plastic vs the Disney version. So, I'm not sure where everyone is complaining about that?The only funny complaint I had was that when I first opened mine, the Thanos and Hela characters were swapped from their prospective character slot. Otherwise, everything was in mint condition!Ravensburger, you amaze me! I cannot wait for a Marvel Villainous expansion pack (already) and another Disney Villainous. My favorite Disney Villainous expansion pack is the Cruella De Vil (Perfectly Wretched) due it's different completion objectives.Ravensburger, if you see this, please include villains from Tarzan, Mulan, Moana and Beauty and the Beast!

",5.0 out of 5 stars
903,B086B7QPTB,RMP7E7KW64L94,"
The pieces are cheaply made and it shows
","

  For $35 the pieces are very cheap quality. The disney version the villain pieces and the power bowl are all well made with a solid weighted feeling. These are meh at best. The bowl is flimsy easily broken and the villains are not one solid piece of plastic but multiple glued together. Very disappointed with the quality

",3.0 out of 5 stars
904,B086B7QPTB,R1FY4T36PKMKG2,"
Great game--instructions lacking
","

  As a fan of the Disney Villainous games, I was disappointed in the component weight for this game. But the pieces are still stylish and look great, even if they're lighter and feel cheaper than in the prior installments in the series. But after that initial shock (if you're familiar with the Disney games), I got over it very quickly. They look and work great.The gameplay itself is more complex than the Villainous games. There's more interaction between players and player boards, and the Thanos character in particular has a lot of new rules and challenges. This is a more strategic game than the prior installments. One small but significant rule change going to the Marvel game is how the Fate action is resolved. Instead of targeting an opponent and drawing from their personal Fate deck to impede their progress, players draw one Fate card from a shared deck and choose an opponent to play it against. This sounds simple, but it adds a lot to the game. The Event cards add another layer to the game, by creating an impediment to all players at once, influencing players to devote resources to resolving those cards. Arguably, this is a better game than the Disney Villainous series.More than the components, the biggest failing of this release is the rule book. I'm not an inexperienced gamer, but I had to go back to the rule book a lot during our first few games. And then I had to go to Boardgamegeek.com to find answers to questions unaddressed by the rule book. Representatives of Ravensburger, to their credit, have been active online responding to questions and feedback about the game. I was able to find answers to every question...eventually. But there are some important rules--especially regarding the complicated Thanos villain and the infinity stones--that are not addressed in the rules and really should have been.All in all, I rate this game high. It's a lot of fun, the art is fantastic, and the theme appeals to a lot of non-core gamers, which is part of the strength of the Disney Villainous series. The strategic additions to the game scratch that itch for people like me that like a deeper game, without making it too complicated for more casual players.

",4.0 out of 5 stars
